team,season,matchday,points_cum,goal_diff_cum,xg_diff_cum
Alavés,2020-21,1,0,-1,-1.2
Alavés,2020-21,2,0,-2,-0.8999999999999999
Alavés,2020-21,3,1,-2,-2.2
Alavés,2020-21,4,1,-4,-2.3
Alavés,2020-21,5,4,-3,-1.9
Alavés,2020-21,6,4,-5,-3.6
Alavés,2020-21,7,7,-3,-4.1
Alavés,2020-21,8,8,-3,-4.3
Alavés,2020-21,9,9,-3,-4.1
Alavés,2020-21,10,10,-3,-3.8
Alavés,2020-21,11,13,-2,-4.0
Alavés,2020-21,12,14,-2,-4.3
Alavés,2020-21,13,14,-3,-4.5
Alavés,2020-21,14,14,-5,-5.2
Alavés,2020-21,15,17,-4,-5.1
Alavés,2020-21,16,18,-4,-5.7
Alavés,2020-21,17,18,-5,-5.0
Alavés,2020-21,18,18,-7,-4.9
Alavés,2020-21,19,18,-8,-5.5
Alavés,2020-21,20,18,-11,-5.2
Alavés,2020-21,21,19,-11,-5.4
Alavés,2020-21,22,22,-10,-5.9
Alavés,2020-21,23,22,-14,-5.6000000000000005
Alavés,2020-21,24,22,-18,-6.4
Alavés,2020-21,25,22,-19,-6.800000000000001
Alavés,2020-21,26,22,-20,-5.6000000000000005
Alavés,2020-21,27,23,-20,-6.1000000000000005
Alavés,2020-21,28,23,-21,-7.300000000000001
Alavés,2020-21,29,23,-23,-8.3
Alavés,2020-21,30,24,-23,-8.8
Alavés,2020-21,31,27,-22,-8.5
Alavés,2020-21,32,28,-22,-8.5
Alavés,2020-21,33,31,-21,-7.9
Alavés,2020-21,34,31,-24,-8.1
Alavés,2020-21,35,32,-24,-7.300000000000001
Alavés,2020-21,36,35,-22,-6.9
Alavés,2020-21,37,38,-20,-5.300000000000001
Alavés,2020-21,38,38,-21,-6.4
Athletic Club,2020-21,1,0,-2,-0.5
Athletic Club,2020-21,2,0,-3,0.8999999999999999
Athletic Club,2020-21,3,3,-2,2.3
Athletic Club,2020-21,4,3,-3,1.6999999999999997
Athletic Club,2020-21,5,3,-4,1.0999999999999999
Athletic Club,2020-21,6,6,-2,0.8
Athletic Club,2020-21,7,6,-3,0.10000000000000009
Athletic Club,2020-21,8,9,-2,0.9000000000000001
Athletic Club,2020-21,9,9,-3,0.20000000000000018
Athletic Club,2020-21,10,12,1,1.7000000000000002
Athletic Club,2020-21,11,13,1,2.4000000000000004
Athletic Club,2020-21,12,13,-1,1.9000000000000001
Athletic Club,2020-21,13,14,-1,2.0
Athletic Club,2020-21,14,17,1,2.6000000000000005
Athletic Club,2020-21,15,18,1,2.8000000000000003
Athletic Club,2020-21,16,18,0,2.6
Athletic Club,2020-21,17,21,1,2.2
Athletic Club,2020-21,18,21,0,2.6000000000000005
Athletic Club,2020-21,19,21,-2,2.8000000000000003
Athletic Club,2020-21,20,24,2,5.800000000000001
Athletic Club,2020-21,21,24,1,6.5
Athletic Club,2020-21,22,25,1,6.300000000000001
Athletic Club,2020-21,23,28,5,8.1
Athletic Club,2020-21,24,29,5,6.5
Athletic Club,2020-21,25,30,5,5.6
Athletic Club,2020-21,26,33,6,6.3
Athletic Club,2020-21,27,34,6,5.6
Athletic Club,2020-21,28,35,6,5.0
Athletic Club,2020-21,29,36,6,5.3
Athletic Club,2020-21,30,37,6,3.5
Athletic Club,2020-21,31,38,6,2.7
Athletic Club,2020-21,32,41,7,3.5
Athletic Club,2020-21,33,42,7,4.0
Athletic Club,2020-21,34,45,8,4.3
Athletic Club,2020-21,35,46,8,4.7
Athletic Club,2020-21,36,46,7,4.5
Athletic Club,2020-21,37,46,6,3.8
Athletic Club,2020-21,38,46,4,3.3
Atlético Madrid,2020-21,1,3,2,1.6
Atlético Madrid,2020-21,2,4,2,1.5
Atlético Madrid,2020-21,3,7,7,4.2
Atlético Madrid,2020-21,4,8,7,2.6
Atlético Madrid,2020-21,5,9,7,2.0
Atlético Madrid,2020-21,6,12,9,2.6
Atlético Madrid,2020-21,7,15,11,3.2
Atlético Madrid,2020-21,8,18,13,3.4000000000000004
Atlético Madrid,2020-21,9,21,17,5.300000000000001
Atlético Madrid,2020-21,10,24,18,5.800000000000001
Atlético Madrid,2020-21,11,27,19,5.9
Atlético Madrid,2020-21,12,30,21,6.7
Atlético Madrid,2020-21,13,30,19,6.0
Atlético Madrid,2020-21,14,33,21,6.8
Atlético Madrid,2020-21,15,36,23,8.3
Atlético Madrid,2020-21,16,39,24,8.2
Atlético Madrid,2020-21,17,42,25,8.0
Atlético Madrid,2020-21,18,45,26,8.5
Atlético Madrid,2020-21,19,48,27,9.3
Atlético Madrid,2020-21,20,51,29,10.5
Atlético Madrid,2020-21,21,54,31,12.6
Atlético Madrid,2020-21,22,55,31,13.4
Atlético Madrid,2020-21,23,58,32,14.7
Atlético Madrid,2020-21,24,58,30,12.6
Atlético Madrid,2020-21,25,61,32,14.0
Atlético Madrid,2020-21,26,62,32,13.6
Atlético Madrid,2020-21,27,63,32,12.0
Atlético Madrid,2020-21,28,66,33,12.5
Atlético Madrid,2020-21,29,66,32,11.7
Atlético Madrid,2020-21,30,67,32,11.4
Atlético Madrid,2020-21,31,70,34,11.2
Atlético Madrid,2020-21,32,70,33,11.4
Atlético Madrid,2020-21,33,73,38,14.5
Atlético Madrid,2020-21,34,76,39,14.6
Atlético Madrid,2020-21,35,77,39,13.8
Atlético Madrid,2020-21,36,80,40,14.4
Atlético Madrid,2020-21,37,83,41,13.8
Atlético Madrid,2020-21,38,86,42,14.4
Barcelona,2020-21,1,3,3,0.2999999999999998
Barcelona,2020-21,2,6,4,1.6999999999999997
Barcelona,2020-21,3,9,8,3.0999999999999996
Barcelona,2020-21,4,12,11,5.3999999999999995
Barcelona,2020-21,5,13,11,5.3999999999999995
Barcelona,2020-21,6,13,10,4.699999999999999
Barcelona,2020-21,7,13,8,3.8999999999999995
Barcelona,2020-21,8,14,8,2.9999999999999996
Barcelona,2020-21,9,17,11,4.6
Barcelona,2020-21,10,17,10,3.6999999999999997
Barcelona,2020-21,11,20,14,3.9999999999999996
Barcelona,2020-21,12,20,13,3.4999999999999996
Barcelona,2020-21,13,23,14,2.3999999999999995
Barcelona,2020-21,14,24,14,2.0999999999999996
Barcelona,2020-21,15,27,17,2.0999999999999996
Barcelona,2020-21,16,28,17,0.8999999999999995
Barcelona,2020-21,17,31,18,-1.1000000000000005
Barcelona,2020-21,18,34,22,1.9999999999999996
Barcelona,2020-21,19,37,23,1.4999999999999996
Barcelona,2020-21,20,40,25,0.8999999999999995
Barcelona,2020-21,21,43,26,0.9999999999999996
Barcelona,2020-21,22,46,27,2.6999999999999993
Barcelona,2020-21,23,49,31,5.3
Barcelona,2020-21,24,50,31,4.1
Barcelona,2020-21,25,53,33,4.5
Barcelona,2020-21,26,56,35,5.699999999999999
Barcelona,2020-21,27,59,38,8.6
Barcelona,2020-21,28,62,43,11.8
Barcelona,2020-21,29,65,44,11.2
Barcelona,2020-21,30,65,43,10.9
Barcelona,2020-21,31,68,46,14.2
Barcelona,2020-21,32,71,47,13.399999999999999
Barcelona,2020-21,33,71,46,13.0
Barcelona,2020-21,34,74,47,13.0
Barcelona,2020-21,35,75,47,12.1
Barcelona,2020-21,36,76,47,12.399999999999999
Barcelona,2020-21,37,76,46,10.899999999999999
Barcelona,2020-21,38,79,47,11.6
Real Betis,2020-21,1,3,1,0.6
Real Betis,2020-21,2,6,3,0.9999999999999999
Real Betis,2020-21,3,6,2,1.7999999999999998
Real Betis,2020-21,4,6,-1,1.4
Real Betis,2020-21,5,9,1,1.4
Real Betis,2020-21,6,9,-2,0.9999999999999999
Real Betis,2020-21,7,9,-4,-0.1000000000000002
Real Betis,2020-21,8,12,-2,-0.3000000000000004
Real Betis,2020-21,9,12,-5,0.5999999999999995
Real Betis,2020-21,10,12,-9,0.1999999999999995
Real Betis,2020-21,11,12,-11,-0.5000000000000004
Real Betis,2020-21,12,15,-9,0.09999999999999964
Real Betis,2020-21,13,16,-9,0.49999999999999967
Real Betis,2020-21,14,16,-11,-0.3000000000000004
Real Betis,2020-21,15,19,-10,0.2999999999999996
Real Betis,2020-21,16,19,-11,0.4999999999999998
Real Betis,2020-21,17,20,-11,-0.6000000000000003
Real Betis,2020-21,18,23,-9,-1.0000000000000002
Real Betis,2020-21,19,26,-8,0.19999999999999973
Real Betis,2020-21,20,27,-8,1.5999999999999996
Real Betis,2020-21,21,30,-7,1.0999999999999996
Real Betis,2020-21,22,30,-8,1.2999999999999996
Real Betis,2020-21,23,33,-7,2.3
Real Betis,2020-21,24,36,-6,0.6999999999999995
Real Betis,2020-21,25,39,-5,1.2999999999999994
Real Betis,2020-21,26,42,-4,2.2999999999999994
Real Betis,2020-21,27,42,-5,1.5999999999999994
Real Betis,2020-21,28,45,-3,1.3999999999999992
Real Betis,2020-21,29,46,-3,0.49999999999999933
Real Betis,2020-21,30,47,-3,0.6999999999999993
Real Betis,2020-21,31,48,-3,0.4999999999999993
Real Betis,2020-21,32,49,-3,-0.40000000000000074
Real Betis,2020-21,33,50,-3,0.8999999999999992
Real Betis,2020-21,34,51,-3,-0.30000000000000093
Real Betis,2020-21,35,54,-2,-8.881784197001252e-16
Real Betis,2020-21,36,55,-2,0.19999999999999907
Real Betis,2020-21,37,58,-1,0.09999999999999898
Real Betis,2020-21,38,61,0,0.7999999999999992
Celta Vigo,2020-21,1,1,0,-0.6
Celta Vigo,2020-21,2,4,1,-0.6
Celta Vigo,2020-21,3,5,1,-0.9
Celta Vigo,2020-21,4,5,-2,-1.4
Celta Vigo,2020-21,5,5,-4,-1.9
Celta Vigo,2020-21,6,5,-6,-3.8
Celta Vigo,2020-21,7,6,-6,-3.5999999999999996
Celta Vigo,2020-21,8,6,-9,-4.2
Celta Vigo,2020-21,9,7,-9,-5.3
Celta Vigo,2020-21,10,7,-11,-5.4
Celta Vigo,2020-21,11,10,-9,-6.6000000000000005
Celta Vigo,2020-21,12,13,-7,-5.800000000000001
Celta Vigo,2020-21,13,16,-3,-3.3000000000000003
Celta Vigo,2020-21,14,19,-1,-2.9000000000000004
Celta Vigo,2020-21,15,20,-1,-2.7
Celta Vigo,2020-21,16,23,0,-3.0
Celta Vigo,2020-21,17,23,-2,-3.7
Celta Vigo,2020-21,18,23,-6,-4.1000000000000005
Celta Vigo,2020-21,19,23,-7,-4.2
Celta Vigo,2020-21,20,24,-7,-4.800000000000001
Celta Vigo,2020-21,21,25,-7,-5.4
Celta Vigo,2020-21,22,26,-7,-4.9
Celta Vigo,2020-21,23,29,-5,-4.0
Celta Vigo,2020-21,24,29,-7,-4.7
Celta Vigo,2020-21,25,30,-7,-4.6000000000000005
Celta Vigo,2020-21,26,33,-6,-1.5000000000000004
Celta Vigo,2020-21,27,34,-6,-2.7
Celta Vigo,2020-21,28,34,-8,-2.3000000000000003
Celta Vigo,2020-21,29,37,-6,-1.3000000000000003
Celta Vigo,2020-21,30,37,-7,-0.9000000000000005
Celta Vigo,2020-21,31,37,-8,-0.5000000000000004
Celta Vigo,2020-21,32,40,-7,0.7999999999999996
Celta Vigo,2020-21,33,41,-7,0.2999999999999996
Celta Vigo,2020-21,34,44,-5,-2.220446049250313e-16
Celta Vigo,2020-21,35,47,-3,1.9999999999999998
Celta Vigo,2020-21,36,50,-2,2.5999999999999996
Celta Vigo,2020-21,37,53,-1,3.9
Celta Vigo,2020-21,38,53,-2,4.6
Cádiz,2020-21,1,0,-2,-0.7
Cádiz,2020-21,2,3,0,0.10000000000000009
Cádiz,2020-21,3,3,-2,0.0
Cádiz,2020-21,4,6,-1,0.8
Cádiz,2020-21,5,7,-1,0.8
Cádiz,2020-21,6,10,0,0.19999999999999996
Cádiz,2020-21,7,11,0,-5.551115123125783e-17
Cádiz,2020-21,8,14,2,1.0
Cádiz,2020-21,9,14,-2,0.6
Cádiz,2020-21,10,14,-3,0.5
Cádiz,2020-21,11,15,-3,1.0
Cádiz,2020-21,12,18,-2,0.5
Cádiz,2020-21,13,18,-6,-0.09999999999999998
Cádiz,2020-21,14,18,-8,-0.5
Cádiz,2020-21,15,18,-9,-0.8
Cádiz,2020-21,16,19,-9,-1.5
Cádiz,2020-21,17,20,-9,-1.3
Cádiz,2020-21,18,23,-7,-0.9000000000000001
Cádiz,2020-21,19,24,-7,0.2999999999999998
Cádiz,2020-21,20,24,-10,-0.40000000000000013
Cádiz,2020-21,21,24,-12,0.3999999999999999
Cádiz,2020-21,22,24,-15,0.8999999999999999
Cádiz,2020-21,23,24,-19,0.3999999999999999
Cádiz,2020-21,24,25,-19,0.0
Cádiz,2020-21,25,25,-20,-0.2
Cádiz,2020-21,26,28,-19,-0.8
Cádiz,2020-21,27,29,-19,-1.3
Cádiz,2020-21,28,29,-20,-1.2000000000000002
Cádiz,2020-21,29,32,-19,0.19999999999999973
Cádiz,2020-21,30,35,-18,0.4999999999999998
Cádiz,2020-21,31,35,-21,-0.5000000000000002
Cádiz,2020-21,32,36,-21,-0.6000000000000003
Cádiz,2020-21,33,37,-21,-1.0000000000000004
Cádiz,2020-21,34,40,-20,-1.2000000000000002
Cádiz,2020-21,35,43,-19,-0.10000000000000009
Cádiz,2020-21,36,43,-20,0.19999999999999996
Cádiz,2020-21,37,43,-22,0.09999999999999987
Cádiz,2020-21,38,44,-22,1.5999999999999999
Eibar,2020-21,1,1,0,-0.4
Eibar,2020-21,2,1,-1,-0.9
Eibar,2020-21,3,1,-2,-0.5
Eibar,2020-21,4,1,-3,-1.7
Eibar,2020-21,5,4,-2,-1.4
Eibar,2020-21,6,5,-2,-1.7
Eibar,2020-21,7,8,-1,-0.8999999999999999
Eibar,2020-21,8,8,-3,-1.4
Eibar,2020-21,9,9,-3,-1.2999999999999998
Eibar,2020-21,10,10,-3,-2.6
Eibar,2020-21,11,13,-1,-3.5
Eibar,2020-21,12,14,-1,-4.8
Eibar,2020-21,13,15,-1,-5.5
Eibar,2020-21,14,15,-3,-5.2
Eibar,2020-21,15,15,-4,-5.2
Eibar,2020-21,16,16,-4,-4.8
Eibar,2020-21,17,19,-2,-4.7
Eibar,2020-21,18,19,-3,-4.8
Eibar,2020-21,19,19,-4,-5.3
Eibar,2020-21,20,20,-4,-5.2
Eibar,2020-21,21,20,-6,-6.1
Eibar,2020-21,22,20,-7,-6.3
Eibar,2020-21,23,21,-7,-7.8
Eibar,2020-21,24,21,-8,-9.6
Eibar,2020-21,25,22,-8,-10.2
Eibar,2020-21,26,22,-9,-11.9
Eibar,2020-21,27,22,-11,-12.3
Eibar,2020-21,28,23,-11,-11.9
Eibar,2020-21,29,23,-13,-12.3
Eibar,2020-21,30,23,-14,-12.7
Eibar,2020-21,31,23,-17,-13.4
Eibar,2020-21,32,23,-18,-14.6
Eibar,2020-21,33,23,-23,-14.6
Eibar,2020-21,34,26,-20,-13.1
Eibar,2020-21,35,29,-19,-13.2
Eibar,2020-21,36,30,-19,-13.4
Eibar,2020-21,37,30,-22,-14.7
Eibar,2020-21,38,30,-23,-16.4
Elche,2020-21,1,0,-3,-0.3
Elche,2020-21,2,0,-5,-1.0
Elche,2020-21,3,0,-8,-2.0
Elche,2020-21,4,3,-7,-1.4
Elche,2020-21,5,4,-7,-1.5
Elche,2020-21,6,7,-5,-0.30000000000000004
Elche,2020-21,7,10,-4,1.5999999999999999
Elche,2020-21,8,10,-6,1.9
Elche,2020-21,9,11,-6,1.4
Elche,2020-21,10,12,-6,1.7999999999999998
Elche,2020-21,11,13,-6,2.7
Elche,2020-21,12,14,-6,2.6
Elche,2020-21,13,14,-7,2.0
Elche,2020-21,14,14,-9,2.4
Elche,2020-21,15,15,-9,3.2
Elche,2020-21,16,16,-9,3.2
Elche,2020-21,17,16,-10,3.0
Elche,2020-21,18,16,-12,2.9
Elche,2020-21,19,17,-12,4.3
Elche,2020-21,20,17,-14,3.8
Elche,2020-21,21,17,-15,3.4
Elche,2020-21,22,18,-15,4.1
Elche,2020-21,23,18,-17,3.9999999999999996
Elche,2020-21,24,21,-16,4.6
Elche,2020-21,25,21,-17,4.3999999999999995
Elche,2020-21,26,24,-16,5.5
Elche,2020-21,27,24,-17,6.0
Elche,2020-21,28,25,-17,5.5
Elche,2020-21,29,26,-17,5.5
Elche,2020-21,30,26,-19,5.5
Elche,2020-21,31,27,-19,5.0
Elche,2020-21,32,30,-18,5.6
Elche,2020-21,33,30,-20,4.8999999999999995
Elche,2020-21,34,30,-21,3.6999999999999997
Elche,2020-21,35,30,-23,3.4999999999999996
Elche,2020-21,36,30,-25,2.6999999999999997
Elche,2020-21,37,33,-23,3.3
Elche,2020-21,38,36,-21,4.3
Getafe,2020-21,1,0,-2,-0.1
Getafe,2020-21,2,3,-1,0.30000000000000004
Getafe,2020-21,3,4,-1,-0.8
Getafe,2020-21,4,7,2,1.4000000000000001
Getafe,2020-21,5,7,-1,1.1
Getafe,2020-21,6,10,0,0.5
Getafe,2020-21,7,10,-1,-0.4
Getafe,2020-21,8,11,-1,-0.7999999999999999
Getafe,2020-21,9,11,-3,-0.4999999999999999
Getafe,2020-21,10,12,-3,-0.8999999999999999
Getafe,2020-21,11,13,-3,-0.3999999999999999
Getafe,2020-21,12,13,-6,-0.8999999999999999
Getafe,2020-21,13,13,-7,-1.4
Getafe,2020-21,14,16,-5,-0.3999999999999999
Getafe,2020-21,15,17,-5,0.30000000000000004
Getafe,2020-21,16,17,-6,-0.5
Getafe,2020-21,17,17,-7,-1.3
Getafe,2020-21,18,20,-5,-1.4000000000000001
Getafe,2020-21,19,23,-4,-1.2000000000000002
Getafe,2020-21,20,23,-8,-1.5000000000000002
Getafe,2020-21,21,24,-8,-1.9000000000000004
Getafe,2020-21,22,24,-11,-2.1
Getafe,2020-21,23,24,-12,-2.5000000000000004
Getafe,2020-21,24,24,-13,-2.9000000000000004
Getafe,2020-21,25,27,-10,-0.8000000000000003
Getafe,2020-21,26,27,-11,-0.7000000000000003
Getafe,2020-21,27,28,-11,-1.4000000000000004
Getafe,2020-21,28,29,-11,-2.2
Getafe,2020-21,29,30,-11,-2.5000000000000004
Getafe,2020-21,30,30,-12,-4.6000000000000005
Getafe,2020-21,31,30,-15,-4.1000000000000005
Getafe,2020-21,32,33,-13,-2.8000000000000007
Getafe,2020-21,33,34,-13,-4.6000000000000005
Getafe,2020-21,34,34,-14,-5.2
Getafe,2020-21,35,34,-15,-6.000000000000001
Getafe,2020-21,36,34,-16,-7.300000000000001
Getafe,2020-21,37,37,-15,-5.800000000000001
Getafe,2020-21,38,38,-15,-6.4
Granada,2020-21,1,3,2,1.6
Granada,2020-21,2,6,3,1.4
Granada,2020-21,3,6,-2,0.7999999999999998
Granada,2020-21,4,9,0,1.9999999999999998
Granada,2020-21,5,10,0,2.4
Granada,2020-21,6,13,1,2.0999999999999996
Granada,2020-21,7,16,2,1.9999999999999996
Granada,2020-21,8,17,2,2.8
Granada,2020-21,9,17,0,1.9999999999999996
Granada,2020-21,10,17,-2,1.4999999999999996
Granada,2020-21,11,17,-4,0.8999999999999996
Granada,2020-21,12,18,-4,2.3999999999999995
Granada,2020-21,13,21,-3,1.7999999999999994
Granada,2020-21,14,24,-1,2.3999999999999995
Granada,2020-21,15,24,-3,1.5999999999999994
Granada,2020-21,16,27,-2,1.3999999999999992
Granada,2020-21,17,27,-4,0.4999999999999992
Granada,2020-21,18,27,-8,-7.771561172376096e-16
Granada,2020-21,19,28,-8,1.7999999999999994
Granada,2020-21,20,28,-10,2.099999999999999
Granada,2020-21,21,29,-10,1.7999999999999992
Granada,2020-21,22,30,-10,2.599999999999999
Granada,2020-21,23,30,-11,2.8999999999999995
Granada,2020-21,24,30,-12,3.8999999999999995
Granada,2020-21,25,33,-11,4.799999999999999
Granada,2020-21,26,33,-12,3.799999999999999
Granada,2020-21,27,36,-11,4.3999999999999995
Granada,2020-21,28,36,-12,4.199999999999999
Granada,2020-21,29,36,-15,2.7999999999999994
Granada,2020-21,30,39,-14,3.2999999999999994
Granada,2020-21,31,42,-11,5.8999999999999995
Granada,2020-21,32,42,-12,5.999999999999999
Granada,2020-21,33,45,-11,7.299999999999999
Granada,2020-21,34,45,-12,6.3999999999999995
Granada,2020-21,35,45,-13,5.8999999999999995
Granada,2020-21,36,45,-16,4.999999999999999
Granada,2020-21,37,45,-18,6.199999999999999
Granada,2020-21,38,46,-18,5.799999999999999
Huesca,2020-21,1,1,0,0.4
Huesca,2020-21,2,1,-2,0.10000000000000003
Huesca,2020-21,3,2,-2,0.2
Huesca,2020-21,4,3,-2,-0.7
Huesca,2020-21,5,4,-2,-2.3
Huesca,2020-21,6,5,-2,-1.4000000000000001
Huesca,2020-21,7,5,-5,-0.9000000000000001
Huesca,2020-21,8,5,-8,-0.9000000000000001
Huesca,2020-21,9,6,-8,-2.1000000000000005
Huesca,2020-21,10,7,-8,-1.8000000000000003
Huesca,2020-21,11,7,-9,-2.0000000000000004
Huesca,2020-21,12,8,-9,-0.5000000000000002
Huesca,2020-21,13,11,-8,0.09999999999999976
Huesca,2020-21,14,11,-10,-0.10000000000000026
Huesca,2020-21,15,12,-10,-0.5000000000000002
Huesca,2020-21,16,12,-11,-0.8000000000000003
Huesca,2020-21,17,12,-12,-1.6000000000000003
Huesca,2020-21,18,12,-14,-2.9000000000000004
Huesca,2020-21,19,12,-15,-3.7
Huesca,2020-21,20,13,-15,-3.9000000000000004
Huesca,2020-21,21,16,-13,-2.1000000000000005
Huesca,2020-21,22,16,-14,-2.1000000000000005
Huesca,2020-21,23,16,-15,-3.4000000000000004
Huesca,2020-21,24,19,-14,-2.7
Huesca,2020-21,25,20,-14,-2.2
Huesca,2020-21,26,20,-15,-1.4000000000000004
Huesca,2020-21,27,20,-18,-2.6000000000000005
Huesca,2020-21,28,21,-18,-3.4000000000000004
Huesca,2020-21,29,24,-16,-2.2000000000000006
Huesca,2020-21,30,27,-14,-0.4000000000000006
Huesca,2020-21,31,27,-16,-1.9000000000000006
Huesca,2020-21,32,27,-18,-2.7000000000000006
Huesca,2020-21,33,27,-19,-3.6000000000000005
Huesca,2020-21,34,30,-18,-3.2000000000000006
Huesca,2020-21,35,30,-19,-2.9000000000000004
Huesca,2020-21,36,33,-18,-2.9000000000000004
Huesca,2020-21,37,33,-19,-3.2000000000000006
Huesca,2020-21,38,34,-19,-4.500000000000001
Levante,2020-21,1,0,-2,0.0
Levante,2020-21,2,1,-2,0.4
Levante,2020-21,3,4,0,0.29999999999999993
Levante,2020-21,4,4,-1,0.09999999999999992
Levante,2020-21,5,4,-3,-0.4000000000000001
Levante,2020-21,6,4,-5,-0.7000000000000001
Levante,2020-21,7,5,-5,-0.9
Levante,2020-21,8,6,-5,-0.8
Levante,2020-21,9,7,-5,-1.9000000000000001
Levante,2020-21,10,8,-5,-1.6
Levante,2020-21,11,9,-5,-1.7000000000000002
Levante,2020-21,12,12,-2,-0.9000000000000004
Levante,2020-21,13,12,-3,-1.9000000000000004
Levante,2020-21,14,15,-2,-1.7000000000000004
Levante,2020-21,15,16,-2,-1.4000000000000004
Levante,2020-21,16,19,-1,0.8999999999999995
Levante,2020-21,17,19,-2,1.3999999999999995
Levante,2020-21,18,22,-1,2.3999999999999995
Levante,2020-21,19,23,-1,2.4999999999999996
Levante,2020-21,20,24,-1,3.4999999999999996
Levante,2020-21,21,27,0,3.6999999999999993
Levante,2020-21,22,28,0,4.3
Levante,2020-21,23,28,-1,2.8
Levante,2020-21,24,31,1,3.9999999999999996
Levante,2020-21,25,32,1,3.8
Levante,2020-21,26,32,0,3.5999999999999996
Levante,2020-21,27,35,1,3.7999999999999994
Levante,2020-21,28,35,-1,3.1999999999999993
Levante,2020-21,29,35,-3,2.5999999999999996
Levante,2020-21,30,38,-2,3.2999999999999994
Levante,2020-21,31,38,-3,2.9999999999999996
Levante,2020-21,32,38,-4,2.6999999999999993
Levante,2020-21,33,38,-8,2.6999999999999993
Levante,2020-21,34,38,-10,1.4999999999999996
Levante,2020-21,35,39,-10,2.6999999999999993
Levante,2020-21,36,40,-10,4.6
Levante,2020-21,37,40,-11,5.1
Levante,2020-21,38,41,-11,5.6
Osasuna,2020-21,1,3,2,1.2
Osasuna,2020-21,2,3,1,0.7
Osasuna,2020-21,3,3,-1,1.0
Osasuna,2020-21,4,3,-3,0.30000000000000004
Osasuna,2020-21,5,6,-1,1.1
Osasuna,2020-21,6,7,-1,0.10000000000000009
Osasuna,2020-21,7,10,0,-0.09999999999999987
Osasuna,2020-21,8,10,-2,-0.19999999999999996
Osasuna,2020-21,9,10,-3,-0.8999999999999999
Osasuna,2020-21,10,11,-3,-0.8999999999999999
Osasuna,2020-21,11,11,-7,-2.4
Osasuna,2020-21,12,11,-9,-2.8
Osasuna,2020-21,13,11,-10,-2.6999999999999997
Osasuna,2020-21,14,11,-12,-2.6999999999999997
Osasuna,2020-21,15,12,-12,-2.3
Osasuna,2020-21,16,13,-12,-1.7
Osasuna,2020-21,17,14,-12,-1.5
Osasuna,2020-21,18,15,-12,-2.1
Osasuna,2020-21,19,16,-12,-2.7
Osasuna,2020-21,20,19,-10,-1.4
Osasuna,2020-21,21,19,-11,-2.8
Osasuna,2020-21,22,22,-10,-2.5
Osasuna,2020-21,23,25,-9,-2.1999999999999997
Osasuna,2020-21,24,25,-11,-2.6999999999999997
Osasuna,2020-21,25,28,-10,-3.1999999999999997
Osasuna,2020-21,26,28,-12,-4.0
Osasuna,2020-21,27,29,-12,-4.6
Osasuna,2020-21,28,30,-12,-5.199999999999999
Osasuna,2020-21,29,31,-12,-5.3999999999999995
Osasuna,2020-21,30,34,-11,-4.699999999999999
Osasuna,2020-21,31,37,-9,-4.6
Osasuna,2020-21,32,37,-10,-5.0
Osasuna,2020-21,33,40,-8,-3.4999999999999996
Osasuna,2020-21,34,40,-10,-3.5999999999999996
Osasuna,2020-21,35,41,-10,-2.8999999999999995
Osasuna,2020-21,36,44,-9,-1.9999999999999996
Osasuna,2020-21,37,44,-10,-1.2999999999999998
Osasuna,2020-21,38,44,-11,-1.6999999999999997
Real Madrid,2020-21,1,3,2,0.3999999999999999
Real Madrid,2020-21,2,4,2,-0.5000000000000001
Real Madrid,2020-21,3,7,3,-1.2999999999999998
Real Madrid,2020-21,4,10,4,-2.5999999999999996
Real Madrid,2020-21,5,13,6,-2.8
Real Madrid,2020-21,6,13,5,-3.8
Real Madrid,2020-21,7,16,7,-3.8
Real Madrid,2020-21,8,19,10,-2.0999999999999996
Real Madrid,2020-21,9,19,7,-2.3999999999999995
Real Madrid,2020-21,10,20,7,-1.9999999999999996
Real Madrid,2020-21,11,20,6,-2.6999999999999997
Real Madrid,2020-21,12,23,7,-3.1999999999999997
Real Madrid,2020-21,13,26,9,-2.0999999999999996
Real Madrid,2020-21,14,29,11,-1.2999999999999998
Real Madrid,2020-21,15,32,13,-1.0999999999999999
Real Madrid,2020-21,16,33,13,-1.4999999999999998
Real Madrid,2020-21,17,36,15,-0.4999999999999998
Real Madrid,2020-21,18,37,15,-0.8999999999999998
Real Madrid,2020-21,19,40,17,-0.09999999999999998
Real Madrid,2020-21,20,43,20,2.5
Real Madrid,2020-21,21,43,19,2.2
Real Madrid,2020-21,22,46,20,0.8
Real Madrid,2020-21,23,49,22,2.0
Real Madrid,2020-21,24,52,23,2.2
Real Madrid,2020-21,25,53,23,0.9999999999999998
Real Madrid,2020-21,26,54,23,0.3999999999999997
Real Madrid,2020-21,27,57,24,0.7999999999999996
Real Madrid,2020-21,28,60,26,1.2999999999999996
Real Madrid,2020-21,29,63,28,1.4999999999999996
Real Madrid,2020-21,30,66,29,1.9999999999999996
Real Madrid,2020-21,31,69,32,1.7999999999999994
Real Madrid,2020-21,32,70,32,0.7999999999999994
Real Madrid,2020-21,33,71,32,0.2999999999999994
Real Madrid,2020-21,34,74,34,0.5999999999999994
Real Madrid,2020-21,35,75,34,1.6999999999999995
Real Madrid,2020-21,36,78,37,4.3999999999999995
